x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.6.30,2016-06-30 00:00:00,AB,2016,6,30,17.8,,12.5,,23,,12.4,,,M,,M,,,22,,44,,0,,0.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.1,2016-07-01 00:00:00,AB,2016,7,1,17,,10.4,,23.5,,0.2,,,M,,M,,,0,,0,,0,,1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.2,2016-07-02 00:00:00,AB,2016,7,2,17.5,,11.6,,23.3,,0,,,M,,M,,,12,,32,,0,,0.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.3,2016-07-03 00:00:00,AB,2016,7,3,17.6,,11,,24.1,,1.1,,,M,,M,,,29,,50,,0,,0.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.4,2016-07-04 00:00:00,AB,2016,7,4,14.2,,8.1,,20.2,,6,,,M,,M,,,32,,54,,0,,3.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.5,2016-07-05 00:00:00,AB,2016,7,5,11.9,,6.3,,17.5,,4.6,,,M,,M,,,29,,32,,0,,6.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.6,2016-07-06 00:00:00,AB,2016,7,6,14.9,,10.1,,19.7,,0.2,,,M,,M,,,30,,43,,0,,3.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.7,2016-07-07 00:00:00,AB,2016,7,7,16.2,,10.2,,22.2,,0,,,M,,M,,,0,,0,,0,,1.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.8,2016-07-08 00:00:00,AB,2016,7,8,18.6,,13,,24.1,,0,,,M,,M,,,30,,32,,0.6,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.9,2016-07-09 00:00:00,AB,2016,7,9,15.8,,10.8,,20.7,,6.2,,,M,,M,,,33,,35,,0,,2.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.10,2016-07-10 00:00:00,AB,2016,7,10,15.1,,9.6,,20.5,,0.3,,,M,,M,,,1,,44,,0,,2.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.11,2016-07-11 00:00:00,AB,2016,7,11,15.4,,11.1,,19.7,,17.3,,,M,,M,,,33,,44,,0,,2.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.12,2016-07-12 00:00:00,AB,2016,7,12,16.4,,12,,20.7,,1.4,,,M,,M,,,33,,39,,0,,1.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.13,2016-07-13 00:00:00,AB,2016,7,13,15.6,,11.7,,19.4,,5.2,,,M,,M,,,0,,0,,0,,2.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.14,2016-07-14 00:00:00,AB,2016,7,14,15.3,,11.4,,19.2,,16.4,,,M,,M,,,0,,0,,0,,2.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.15,2016-07-15 00:00:00,AB,2016,7,15,11.6,,9.1,,14,,36.5,,,M,,M,,,32,,52,,0,,6.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.16,2016-07-16 00:00:00,AB,2016,7,16,13.5,,10.1,,16.8,,2,,,M,,M,,,0,,0,,0,,4.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.17,2016-07-17 00:00:00,AB,2016,7,17,14.6,,9.3,,19.8,,10.1,,,M,,M,,,25,,41,,0,,3.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.18,2016-07-18 00:00:00,AB,2016,7,18,15.1,,7.5,,22.6,,3.4,,,M,,M,,,17,,43,,0,,2.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.19,2016-07-19 00:00:00,AB,2016,7,19,18.6,,12.4,,24.8,,0.2,,,M,,M,,,27,,43,,0.6,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.20,2016-07-20 00:00:00,AB,2016,7,20,18.1,,11.4,,24.7,,0,,,M,,M,,,28,,52,,0.1,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.21,2016-07-21 00:00:00,AB,2016,7,21,17.9,,9.5,,26.3,,0.4,,,M,,M,,,31,,41,,0,,0.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.22,2016-07-22 00:00:00,AB,2016,7,22,16.2,,10,,22.4,,0.2,,,M,,M,,,18,,43,,0,,1.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.23,2016-07-23 00:00:00,AB,2016,7,23,17.3,,10.9,,23.6,,0.8,,,M,,M,,,33,,61,,0,,0.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.24,2016-07-24 00:00:00,AB,2016,7,24,17.3,,9.5,,25.1,,0,,,M,,M,,,15,,33,,0,,0.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.25,2016-07-25 00:00:00,AB,2016,7,25,18.1,,12.6,,23.5,,7.3,,,M,,M,,,13,,39,,0.1,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.7.26,2016-07-26 00:00:00,AB,2016,7,26,,M,11.7,E,,M,,M,,M,,M,,,,M,,M,,M,,M,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.4,2016-08-04 00:00:00,AB,2016,8,4,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.5,2016-08-05 00:00:00,AB,2016,8,5,18.1,,12.5,,23.6,,0,,,M,,M,,,12,,44,,0.1,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.6,2016-08-06 00:00:00,AB,2016,8,6,14.4,,10.7,,18,,25.5,,,M,,M,,,0,,0,,0,,3.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.7,2016-08-07 00:00:00,AB,2016,8,7,17.8,,13.4,,22.2,,3.8,,,M,,M,,,10,,32,,0,,0.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.8,2016-08-08 00:00:00,AB,2016,8,8,16.8,,12.5,,21.1,,0.4,,,M,,M,,,33,,33,,0,,1.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.9,2016-08-09 00:00:00,AB,2016,8,9,16.6,,10.2,,23,,0.3,,,M,,M,,,16,,33,,0,,1.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.10,2016-08-10 00:00:00,AB,2016,8,10,15.1,,11.7,,18.5,,4.1,,,M,,M,,,32,,48,,0,,2.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.11,2016-08-11 00:00:00,AB,2016,8,11,16.7,,11.4,,22,,4.6,,,M,,M,,,33,,50,,0,,1.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.12,2016-08-12 00:00:00,AB,2016,8,12,16.7,,11.9,,21.5,,0.3,,,M,,M,,,36,,33,,0,,1.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.13,2016-08-13 00:00:00,AB,2016,8,13,17,,9.2,,24.7,,0.7,,,M,,M,,,36,,56,,0,,1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.14,2016-08-14 00:00:00,AB,2016,8,14,17.4,,10,,24.7,,3.6,,,M,,M,,,32,,44,,0,,0.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.15,2016-08-15 00:00:00,AB,2016,8,15,17.7,,10.6,,24.7,,0.4,,,M,,M,,,33,,41,,0,,0.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.16,2016-08-16 00:00:00,AB,2016,8,16,19.5,,10.9,,28,,0,,,M,,M,,,1,,46,,1.5,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.17,2016-08-17 00:00:00,AB,2016,8,17,17,,13.3,,20.6,,1,,,M,,M,,,0,,0,,0,,1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.18,2016-08-18 00:00:00,AB,2016,8,18,13.9,,9.5,,18.2,,0,,,M,,M,,,36,,56,,0,,4.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.19,2016-08-19 00:00:00,AB,2016,8,19,13.8,,6.4,,21.1,,0,,,M,,M,,,16,,32,,0,,4.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.20,2016-08-20 00:00:00,AB,2016,8,20,16.7,,8,,25.4,,0,,,M,,M,,,0,,0,,0,,1.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.21,2016-08-21 00:00:00,AB,2016,8,21,19.5,,11.2,,27.7,,0,,,M,,M,,,33,,32,,1.5,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.22,2016-08-22 00:00:00,AB,2016,8,22,12.3,,8.6,,15.9,,4.5,,,M,,M,,,30,,74,,0,,5.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.23,2016-08-23 00:00:00,AB,2016,8,23,12.7,,9.3,,16,,0.2,,,M,,M,,,31,,76,,0,,5.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.24,2016-08-24 00:00:00,AB,2016,8,24,12.6,,5.8,,19.4,,0.3,,,M,,M,,,36,,33,,0,,5.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.25,2016-08-25 00:00:00,AB,2016,8,25,13.2,,8.4,,17.9,,2.9,,,M,,M,,,34,,57,,0,,4.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.26,2016-08-26 00:00:00,AB,2016,8,26,13.3,,6,,20.6,,0,,,M,,M,,,0,,0,,0,,4.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.27,2016-08-27 00:00:00,AB,2016,8,27,17.1,,10.1,,24.1,,2,,,M,,M,,,34,,59,,0,,0.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.28,2016-08-28 00:00:00,AB,2016,8,28,10.5,,6.7,,14.3,,0.3,,,M,,M,,,34,,43,,0,,7.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.29,2016-08-29 00:00:00,AB,2016,8,29,15.5,,7.3,,23.6,,0,,,M,,M,,,10,,41,,0,,2.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.30,2016-08-30 00:00:00,AB,2016,8,30,17.5,,8.5,,26.5,,0.4,,,M,,M,,,14,,35,,0,,0.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.8.31,2016-08-31 00:00:00,AB,2016,8,31,19.1,,10.4,,27.7,,0,,,M,,M,,,16,,63,,1.1,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.1,2016-09-01 00:00:00,AB,2016,9,1,18.2,,10.2,,26.1,,1.9,,,M,,M,,,7,,39,,0.2,,0,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.2,2016-09-02 00:00:00,AB,2016,9,2,10.2,,5.7,,14.7,,3.4,,,M,,M,,,32,,50,,0,,7.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.3,2016-09-03 00:00:00,AB,2016,9,3,10.7,,2.6,,18.8,,0,,,M,,M,,,36,,39,,0,,7.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.4,2016-09-04 00:00:00,AB,2016,9,4,7.9,,3.9,,11.8,,0.2,,,M,,M,,,35,,33,,0,,10.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.5,2016-09-05 00:00:00,AB,2016,9,5,9.6,,1.8,,17.3,,3.1,,,M,,M,,,20,,52,,0,,8.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.6,2016-09-06 00:00:00,AB,2016,9,6,9.1,,2.2,,16,,0,,,M,,M,,,36,,33,,0,,8.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.7,2016-09-07 00:00:00,AB,2016,9,7,10.8,,1.5,,20.1,,0,,,M,,M,,,28,,32,,0,,7.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.8,2016-09-08 00:00:00,AB,2016,9,8,11.3,,7.3,,15.2,,3.5,,,M,,M,,,30,,56,,0,,6.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.9,2016-09-09 00:00:00,AB,2016,9,9,11.4,,4.5,,18.3,,0.2,,,M,,M,,,26,,32,,0,,6.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.10,2016-09-10 00:00:00,AB,2016,9,10,15.3,,8.6,,22,,2,,,M,,M,,,29,,50,,0,,2.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.11,2016-09-11 00:00:00,AB,2016,9,11,6.5,,3.9,,9,,8.7,,,M,,M,,,35,,52,,0,,11.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.12,2016-09-12 00:00:00,AB,2016,9,12,6.6,,1.4,,11.8,,0.2,,,M,,M,,,35,,35,,0,,11.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.13,2016-09-13 00:00:00,AB,2016,9,13,9.3,,-0.4,,19,,0.5,,,M,,M,,,0,,0,,0,,8.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.14,2016-09-14 00:00:00,AB,2016,9,14,13.9,,4.7,,23.1,,0,,,M,,M,,,0,,0,,0,,4.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.15,2016-09-15 00:00:00,AB,2016,9,15,14.1,,5.4,,22.7,,1.7,,,M,,M,,,0,,0,,0,,3.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.16,2016-09-16 00:00:00,AB,2016,9,16,14.2,,4.6,,23.8,,0.9,,,M,,M,,,0,,0,,0,,3.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.17,2016-09-17 00:00:00,AB,2016,9,17,15.4,,10.2,,20.5,,0,,,M,,M,,,28,,41,,0,,2.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.18,2016-09-18 00:00:00,AB,2016,9,18,10.7,,3.5,,17.8,,0.2,,,M,,M,,,28,,46,,0,,7.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.19,2016-09-19 00:00:00,AB,2016,9,19,9.1,,1.3,,16.9,,0,,,M,,M,,,34,,37,,0,,8.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.20,2016-09-20 00:00:00,AB,2016,9,20,5.5,,4,,6.9,,1,,,M,,M,,,33,,33,,0,,12.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.21,2016-09-21 00:00:00,AB,2016,9,21,7.8,,2.6,,12.9,,0,,,M,,M,,,0,,0,,0,,10.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.22,2016-09-22 00:00:00,AB,2016,9,22,6.6,,3.4,,9.7,,2,,,M,,M,,,0,,0,,0,,11.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.23,2016-09-23 00:00:00,AB,2016,9,23,11.5,,6.3,,16.7,,0.2,,,M,,M,,,0,,0,,0,,6.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.24,2016-09-24 00:00:00,AB,2016,9,24,10.2,,4.6,,15.8,,0,,,M,,M,,,34,,46,,0,,7.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.25,2016-09-25 00:00:00,AB,2016,9,25,9.6,,-0.4,,19.5,,0.6,,,M,,M,,,28,,46,,0,,8.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.26,2016-09-26 00:00:00,AB,2016,9,26,15.6,,7.2,,24,,0,,,M,,M,,,0,,0,,0,,2.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.27,2016-09-27 00:00:00,AB,2016,9,27,13.6,,8.6,,18.6,,1,,,M,,M,,,35,,69,,0,,4.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.28,2016-09-28 00:00:00,AB,2016,9,28,9.7,,6.6,,12.7,,0,,,M,,M,,,16,,39,,0,,8.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.29,2016-09-29 00:00:00,AB,2016,9,29,,M,2.3,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.9.30,2016-09-30 00:00:00,AB,2016,9,30,10.5,,4.3,,16.6,,0.3,,,M,,M,,,34,,37,,0,,7.5,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.1,2016-10-01 00:00:00,AB,2016,10,1,8.1,,4.7,,11.4,,3.4,,,M,,M,,,0,,0,,0,,9.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.2,2016-10-02 00:00:00,AB,2016,10,2,7,,-0.3,,14.2,,0.2,,,M,,M,,,13,,33,,0,,11,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.3,2016-10-03 00:00:00,AB,2016,10,3,6.1,,-1.7,,13.9,,,M,,M,,M,,,0,,0,,0,,11.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.4,2016-10-04 00:00:00,AB,2016,10,4,5.7,,-0.5,,11.8,,,M,,M,,M,,,4,,37,,0,,12.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.5,2016-10-05 00:00:00,AB,2016,10,5,1.3,,-1.1,,3.7,,0,,,M,,M,,,36,,32,,0,,16.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.6,2016-10-06 00:00:00,AB,2016,10,6,0.9,,-3.9,,5.6,,,M,,M,,M,,,0,,0,,0,,17.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.7,2016-10-07 00:00:00,AB,2016,10,7,-1.4,,-2.6,,-0.1,,2.5,,,M,,M,,,14,,37,,0,,19.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.8,2016-10-08 00:00:00,AB,2016,10,8,-0.2,,-2.4,,2.1,,0.9,,,M,,M,3,,0,,0,,0,,18.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.9,2016-10-09 00:00:00,AB,2016,10,9,0.8,,-1.1,,2.6,,3.3,,,M,,M,,,34,,48,,0,,17.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.10,2016-10-10 00:00:00,AB,2016,10,10,-2,,-3.6,,-0.3,,2.1,,,M,,M,,,0,,0,,0,,20,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.11,2016-10-11 00:00:00,AB,2016,10,11,-0.9,,-4.9,,3.1,,0.2,,,M,,M,2,,0,,0,,0,,18.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.12,2016-10-12 00:00:00,AB,2016,10,12,2.1,,-6,,10.1,,,M,,M,,M,1,,0,,0,,0,,15.9,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.13,2016-10-13 00:00:00,AB,2016,10,13,,M,-5.6,E,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.14,2016-10-14 00:00:00,AB,2016,10,14,1.8,,-2.2,,5.7,,1.8,,,M,,M,,,0,,0,,0,,16.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.15,2016-10-15 00:00:00,AB,2016,10,15,1.2,,-3,,5.4,,0,,,M,,M,,,0,,0,,0,,16.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.16,2016-10-16 00:00:00,AB,2016,10,16,6.7,,-1.4,,14.7,,0,,,M,,M,,,27,,54,,0,,11.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.17,2016-10-17 00:00:00,AB,2016,10,17,-0.8,,-4.2,,2.6,,0.9,,,M,,M,1,,0,,0,,0,,18.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.18,2016-10-18 00:00:00,AB,2016,10,18,0.9,,-0.6,,2.3,,0.4,,,M,,M,,,0,,0,,0,,17.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.19,2016-10-19 00:00:00,AB,2016,10,19,5.8,,-2.4,,13.9,,0.2,,,M,,M,,,28,,33,,0,,12.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.20,2016-10-20 00:00:00,AB,2016,10,20,5.6,,-2.8,,13.9,,0.8,,,M,,M,,,32,,43,,0,,12.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.21,2016-10-21 00:00:00,AB,2016,10,21,4.9,,-2.4,,12.1,,0.6,,,M,,M,,,0,,0,,0,,13.1,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.22,2016-10-22 00:00:00,AB,2016,10,22,5,,-2.6,,12.6,,0,,,M,,M,,,26,,35,,0,,13,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.23,2016-10-23 00:00:00,AB,2016,10,23,2.8,,-5.1,,10.6,,0,,,M,,M,,,0,,0,,0,,15.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.24,2016-10-24 00:00:00,AB,2016,10,24,1.4,,-1.5,,4.2,,0,,,M,,M,,,0,,0,,0,,16.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.25,2016-10-25 00:00:00,AB,2016,10,25,4.8,,-3.9,,13.5,,0,,,M,,M,,,26,,37,,0,,13.2,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.26,2016-10-26 00:00:00,AB,2016,10,26,2.2,,-5.7,,10,,0.5,,,M,,M,,,0,,0,,0,,15.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.27,2016-10-27 00:00:00,AB,2016,10,27,6.7,,-2,,15.3,,0.8,,,M,,M,,,29,,44,,0,,11.3,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.28,2016-10-28 00:00:00,AB,2016,10,28,2,,0.3,,3.7,,7.1,,,M,,M,,,0,,0,,0,,16,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.29,2016-10-29 00:00:00,AB,2016,10,29,2.3,,0.6,,4,,0,,,M,,M,1,,0,,0,,0,,15.7,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.30,2016-10-30 00:00:00,AB,2016,10,30,5.6,,-1.8,,12.9,,0,,,M,,M,,,28,,37,,0,,12.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.10.31,2016-10-31 00:00:00,AB,2016,10,31,2,,-1.2,,5.2,,0.9,,,M,,M,,,0,,0,,0,,16,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.11.1,2016-11-01 00:00:00,AB,2016,11,1,3.6,,-1,,8.1,,0,,,M,,M,,,35,,32,,0,,14.4,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.11.2,2016-11-02 00:00:00,AB,2016,11,2,5.2,,-1.8,,12.1,,0,,,M,,M,,,0,,0,,0,,12.8,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.11.3,2016-11-03 00:00:00,AB,2016,11,3,9.4,,0.2,,18.6,,0.5,,,M,,M,,,31,,35,,0,,8.6,,,,,
-114.00029722222222,51.10944722222222,CALGARY INT'L CS,3031094,3031094.2016.11.4,2016-11-04 00:00:00,AB,2016,11,4,7.6,,-3.2,,18.4,,0.3,,,M,,M,,,0,,0,,0,,10.4,,,,,
